comment_text,comment_author,comment_author_url,comment_author_image,comment_published_at,comment_published_at_unix,comment_like_count,comment_id,comment_parent_id,comment_sentiment
Thank you Ivor!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T17:50:11Z,1679676611,0,Ugw9FO-ZHvbKD7njauF4AaABAg.9ndeApoY4GP9ne3rcMK44R,Ugw9FO-ZHvbKD7njauF4AaABAg,0
I need me an Uncle Bill.,Taurus Chorus,http://www.youtube.com/channel/UCGx_8WynLveoYTtaDE2yf7g,https://yt3.ggpht.com/l_BgcXZWqESuja3s2lR3CkSE3f9o9VyrM_ykLzJx2GHncZt5HFgWyua8JuzE7ymNn-8hRa3O-A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T17:12:14Z,1680102734,0,Ugz41HEbn8D8G5QXk8t4AaABAg,Ugz41HEbn8D8G5QXk8t4AaABAg,0
Smart dude.,The Crazy Matt,http://www.youtube.com/channel/UC62ChegNAc71m2vmFZtB0zA,https://yt3.ggpht.com/6T4tB3WxYCPVAayM_os70zx_Yo5Ok-GAZIg_Sg7kXc3GEM8eII-la8tZHj-L89qu7YWin3phXQ=s48-c-k-c0x00ffffff-no-rj,2023-03-30T20:23:43Z,1680200623,0,Ugx_i3Yrbqn-XUEJVQR4AaABAg,Ugx_i3Yrbqn-XUEJVQR4AaABAg,0
Thank you Matt!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-30T20:34:59Z,1680201299,0,Ugx_i3Yrbqn-XUEJVQR4AaABAg.9ntnCHKaHnN9ntoUsolnDx,Ugx_i3Yrbqn-XUEJVQR4AaABAg,0
Nice video wish you  all the best. What do you mean by experiences?,Dimitris Kokkinias Softening and Healing,http://www.youtube.com/channel/UCbyPAKEFTTGpagug5OoDv1g,https://yt3.ggpht.com/aZWG9_q7RKOMnRTSHoGVlYn7aoGRCR29wNwSW5hvmu7GlSMhvliv095W91OI-4SgHJp_CIjbCA=s48-c-k-c0x00ffffff-no-rj,2023-03-28T20:05:13Z,1680026713,0,UgzD7Msbmtz1bj5Cdad4AaABAg,UgzD7Msbmtz1bj5Cdad4AaABAg,0
@Peter MacDonald thank you Peter,Dimitris Kokkinias Softening and Healing,http://www.youtube.com/channel/UCbyPAKEFTTGpagug5OoDv1g,https://yt3.ggpht.com/aZWG9_q7RKOMnRTSHoGVlYn7aoGRCR29wNwSW5hvmu7GlSMhvliv095W91OI-4SgHJp_CIjbCA=s48-c-k-c0x00ffffff-no-rj,2023-03-29T07:04:39Z,1680066279,0,UgzD7Msbmtz1bj5Cdad4AaABAg.9nobV-zrJ7H9npmxup3Bkk,UgzD7Msbmtz1bj5Cdad4AaABAg,0
"Thanks man! I mean making people feel seen. The difference between the way youre treated at a 5 star hotel and a 2 star motel. Making people feel special, both in how you talk to them, and the way you treat them. Just be nice to people.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-28T22:13:40Z,1680034420,1,UgzD7Msbmtz1bj5Cdad4AaABAg.9nobV-zrJ7H9noqBtpubad,UgzD7Msbmtz1bj5Cdad4AaABAg,0
Bro aint no way you have only 360 subs you sound like a pro lol,Malak,http://www.youtube.com/channel/UCYhm5Et5iAKHqUmNj9q9I5w,https://yt3.ggpht.com/8rviNV-IzcOX5-hOYxtRlnaVkYGTEdftsbK4UFGCkkb0Bk_S4a9GLjpvxieqqMpSUFjFfze7=s48-c-k-c0x00ffffff-no-rj,2023-03-21T15:19:45Z,1679408385,0,Ugzb8uZLWEBhB3e2JO54AaABAg,Ugzb8uZLWEBhB3e2JO54AaABAg,0
Thanks my man.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T03:24:46Z,1679538286,0,Ugzb8uZLWEBhB3e2JO54AaABAg.9nX4G2OywnC9n_x1EvwwVM,Ugzb8uZLWEBhB3e2JO54AaABAg,0
"Well said, well said",Michael Carnahan,http://www.youtube.com/channel/UCoaZB0VSXjVXwp1K0elkGJg,https://yt3.ggpht.com/OHSPbEMasWgwn5O2yTvX02Yk90hBDvkubVtRaDvtKXQ86wRLQsW6mu7UUSea6G8OAfp2EPGH6g=s48-c-k-c0x00ffffff-no-rj,2023-03-30T04:36:30Z,1680143790,0,UgxyFVWtr-lCNzTTsuN4AaABAg,UgxyFVWtr-lCNzTTsuN4AaABAg,0
I think that’s reasonable,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-30T14:48:51Z,1680180531,0,UgxyFVWtr-lCNzTTsuN4AaABAg.9ns5nbdIK-T9ntBsh6IHRP,UgxyFVWtr-lCNzTTsuN4AaABAg,0
"One note, I wouldnt say this is the only reason why he is successful, but after hearing your explanation I agree this is what separates him from most other people",Michael Carnahan,http://www.youtube.com/channel/UCoaZB0VSXjVXwp1K0elkGJg,https://yt3.ggpht.com/OHSPbEMasWgwn5O2yTvX02Yk90hBDvkubVtRaDvtKXQ86wRLQsW6mu7UUSea6G8OAfp2EPGH6g=s48-c-k-c0x00ffffff-no-rj,2023-03-30T04:38:26Z,1680143906,0,UgxyFVWtr-lCNzTTsuN4AaABAg.9ns5nbdIK-T9ns60qTsmkg,UgxyFVWtr-lCNzTTsuN4AaABAg,0
Incredible video! Pop off,Sebastian F.,http://www.youtube.com/channel/UC46dCz2lTClYWxbw0y2qu8A,https://yt3.ggpht.com/ytc/AGIKgqPlD_FX157JOZdknUbpCquy-Ok8dlY__acqPgKZzxg=s48-c-k-c0x00ffffff-no-rj,2023-04-05T15:46:18Z,1680702378,0,UgzyLa8SfzGpZOY-y754AaABAg,UgzyLa8SfzGpZOY-y754AaABAg,0
Thanks man!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-05T18:57:18Z,1680713838,0,UgzyLa8SfzGpZOY-y754AaABAg.9o7kDhX8xd59o854g_v5h6,UgzyLa8SfzGpZOY-y754AaABAg,0
Peter MacDonald is going to be very... very successful.,T -roy,http://www.youtube.com/channel/UCCZhPJEzos7X3xhh39Tzpvw,https://yt3.ggpht.com/ytc/AGIKgqNBKlAKQDw8gBHm52V90jyT4YpPQdnahmmtTg3o5w=s48-c-k-c0x00ffffff-no-rj,2023-03-28T14:50:12Z,1680007812,0,UgxauEvBWnojSZ9Z7oV4AaABAg,UgxauEvBWnojSZ9Z7oV4AaABAg,0
"Thanks T-roy, you da man.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-28T18:46:01Z,1680021961,0,UgxauEvBWnojSZ9Z7oV4AaABAg.9no2RmQvyxH9noTQzK3gxK,UgxauEvBWnojSZ9Z7oV4AaABAg,0
Homeschooled and I totally know about him so there 😜,A Birdman,http://www.youtube.com/channel/UCF8wQFPmRQ9paEIvV47ILGA,https://yt3.ggpht.com/2E6IuJ-F0QztLMxyDkBRx9n0kyvgy_iKLj9oS1M75SJIWyg0BpaHBytu2kyERXGrXs5doAv7VmE=s48-c-k-c0x00ffffff-no-rj,2023-03-29T21:44:24Z,1680119064,0,UgwohnhEzMULSg6G3wV4AaABAg,UgwohnhEzMULSg6G3wV4AaABAg,0
@Peter MacDonald it’s probably part of the reason we both take our time to really hear what the person is saying before coming to a judgment. I definitely owe that to my folks.,A Birdman,http://www.youtube.com/channel/UCF8wQFPmRQ9paEIvV47ILGA,https://yt3.ggpht.com/2E6IuJ-F0QztLMxyDkBRx9n0kyvgy_iKLj9oS1M75SJIWyg0BpaHBytu2kyERXGrXs5doAv7VmE=s48-c-k-c0x00ffffff-no-rj,2023-03-29T22:57:46Z,1680123466,0,UgwohnhEzMULSg6G3wV4AaABAg.9nrMdMdvsmN9nrV1mLduPE,UgwohnhEzMULSg6G3wV4AaABAg,0
"Haha very nice, I was homeschooled as well.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T22:25:54Z,1680121554,1,UgwohnhEzMULSg6G3wV4AaABAg.9nrMdMdvsmN9nrROIsbyUb,UgwohnhEzMULSg6G3wV4AaABAg,0
He also mentions mortality frequently,PavelPavlov,http://www.youtube.com/channel/UCDyAgev46K_ECSkQoLL1fCg,https://yt3.ggpht.com/DJhGv5jH70D2Nc5mAIZisrVr5N8q04LulGjrS0a8TmtH--b2r3o1IbJ1uj-_EzTezArNtrg5XA=s48-c-k-c0x00ffffff-no-rj,2023-03-18T20:24:52Z,1679167492,1,Ugz44fdO55JJj-Oc4CJ4AaABAg,Ugz44fdO55JJj-Oc4CJ4AaABAg,0
"Yep, the emphasis of his ideas are pretty interesting.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-22T20:59:58Z,1679515198,0,Ugz44fdO55JJj-Oc4CJ4AaABAg.9nPtnAk0kaq9n_Fznm6Tki,Ugz44fdO55JJj-Oc4CJ4AaABAg,0
I’m connected to Alex on LinkedIn!,TONY KIM - COMMERCIAL REAL ESTATE: LA Sales Broker,http://www.youtube.com/channel/UCcgzZhH8gi8McyJivg6To6w,https://yt3.ggpht.com/ftAT7UMBtSl8N_Fv18cmhl1TLzwIB_PKZasknDDH4lLDvfCEfyJHWcWMtQmnVnrBOma49NbvCQ=s48-c-k-c0x00ffffff-no-rj,2023-03-28T22:58:00Z,1680037080,1,UgyPMmt-W5IN0eFjc0N4AaABAg,UgyPMmt-W5IN0eFjc0N4AaABAg,0
@Peter MacDonald He may have reached his connection limit!,TONY KIM - COMMERCIAL REAL ESTATE: LA Sales Broker,http://www.youtube.com/channel/UCcgzZhH8gi8McyJivg6To6w,https://yt3.ggpht.com/ftAT7UMBtSl8N_Fv18cmhl1TLzwIB_PKZasknDDH4lLDvfCEfyJHWcWMtQmnVnrBOma49NbvCQ=s48-c-k-c0x00ffffff-no-rj,2023-03-29T01:08:45Z,1680044925,0,UgyPMmt-W5IN0eFjc0N4AaABAg.9novGadkG6O9np9EEGKTFF,UgyPMmt-W5IN0eFjc0N4AaABAg,0
Very cool! He didn’t accept my request lol,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-28T23:51:45Z,1680040305,0,UgyPMmt-W5IN0eFjc0N4AaABAg.9novGadkG6O9np0QFmGzCg,UgyPMmt-W5IN0eFjc0N4AaABAg,0
Youtube is just about people!,Larry Grimm,http://www.youtube.com/channel/UCzJcRq6Puf3JRhRFckgo13w,https://yt3.ggpht.com/ytc/AGIKgqPwZkHI8hh-1rV589lBt5FteIClz0GAOca2trpyAQ=s48-c-k-c0x00ffffff-no-rj,2023-03-29T11:24:37Z,1680081877,0,UgwFQQsDj_Whxv5-vMR4AaABAg,UgwFQQsDj_Whxv5-vMR4AaABAg,0
You are so right!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T13:48:16Z,1680090496,0,UgwFQQsDj_Whxv5-vMR4AaABAg.9nqFhzvEDjm9nqW960dWbH,UgwFQQsDj_Whxv5-vMR4AaABAg,0
This video made me believe I can have a positive impact without 100k subs,Sebastian F.,http://www.youtube.com/channel/UC46dCz2lTClYWxbw0y2qu8A,https://yt3.ggpht.com/ytc/AGIKgqPlD_FX157JOZdknUbpCquy-Ok8dlY__acqPgKZzxg=s48-c-k-c0x00ffffff-no-rj,2023-04-05T15:46:46Z,1680702406,0,UgxgmuYv0eAZZDfhtgh4AaABAg,UgxgmuYv0eAZZDfhtgh4AaABAg,0
You actually can have a positive impact even without a YouTube channel at all!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-05T18:57:40Z,1680713860,0,UgxgmuYv0eAZZDfhtgh4AaABAg.9o7kH7wP3lh9o857IZrcAJ,UgxgmuYv0eAZZDfhtgh4AaABAg,0
You are not a young human.Subscribed.,Rudi Rusorum,http://www.youtube.com/channel/UC3KLscgoP_R23rWKl6v4UFQ,https://yt3.ggpht.com/imWwyHMUXThJtHCI7Ef3HjOur11eqaf1XzsC1QnbKm_ZG0ANNSiGM667FVIDdCdm8d7l_Tpmew=s48-c-k-c0x00ffffff-no-rj,2023-04-03T20:15:21Z,1680545721,0,UgysMLtBS1cCXHPVLLh4AaABAg,UgysMLtBS1cCXHPVLLh4AaABAg,0
"I am just getting started haha, thanks for the sub.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-04T00:15:46Z,1680560146,0,UgysMLtBS1cCXHPVLLh4AaABAg.9o34QTwJ71Q9o3VwRRhYZX,UgysMLtBS1cCXHPVLLh4AaABAg,0
"Almost 1,000 subs, nice bruh 👌🏼",N Wilt,http://www.youtube.com/channel/UCr9QNyF4IdXqurFifFNYFcw,https://yt3.ggpht.com/ytc/AGIKgqNhpaJWQjUVsMmYNEaag5UF7WqWtaUx5_hL8g=s48-c-k-c0x00ffffff-no-rj,2023-03-24T20:54:43Z,1679687683,0,UgygnIYMqJ2TurQb2zN4AaABAg,UgygnIYMqJ2TurQb2zN4AaABAg,0
"So so close haha, thanks!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T21:12:38Z,1679688758,0,UgygnIYMqJ2TurQb2zN4AaABAg.9neOz85ouev9neR1M8Mhhb,UgygnIYMqJ2TurQb2zN4AaABAg,0
you are good at speaking,Investors ka Ghar,http://www.youtube.com/channel/UC_Bv9pj-9iWQQCB-UNRyjLA,https://yt3.ggpht.com/f2szV4i3RTH-XUVqd1kjBgG_n4LfHVkG9xlAXgN8UU5s7FnJuySj1jhH1f1p7O8ibyYsH0Vfib0=s48-c-k-c0x00ffffff-no-rj,2023-03-25T09:16:02Z,1679732162,0,Ugwxgy9kivQEHgRwSch4AaABAg,Ugwxgy9kivQEHgRwSch4AaABAg,0
Thanks man!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T11:47:21Z,1679741241,0,Ugwxgy9kivQEHgRwSch4AaABAg.9nfiocS36Aj9ng-7yMg--G,Ugwxgy9kivQEHgRwSch4AaABAg,0
this is a great video eye opening and your linkedin didnt show up when I searched it,Lyndon,http://www.youtube.com/channel/UCJ0A57_vM5DCJvkgvo6rAfQ,https://yt3.ggpht.com/A-0KEP4qAiEl616mr4GVshrUUtx2uAg8-W6GJUHJP8B0Hgj5Go7oYSUhNlJWmBs0fG0hkhjT4A=s48-c-k-c0x00ffffff-no-rj,2023-04-02T05:10:38Z,1680405038,0,UgyQDqWNZNNZSjUvgKd4AaABAg,UgyQDqWNZNNZSjUvgKd4AaABAg,0
Try ‘Peter MacDonald’. Misterpmacd is part of the url.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-02T18:57:30Z,1680454650,0,UgyQDqWNZNNZSjUvgKd4AaABAg.9nzt5Ftwhu09o0MiXgZqEK,UgyQDqWNZNNZSjUvgKd4AaABAg,0
Did your guy say that? 🤣,Kumani Ricks,http://www.youtube.com/channel/UCfi55SJ91gUYKzrbvtgrBwg,https://yt3.ggpht.com/ytc/AGIKgqP8kHzYBaX23zJ6USI6UNcR9gAaryrV_On132VAjQ=s48-c-k-c0x00ffffff-no-rj,2023-03-23T17:04:26Z,1679587466,0,UgyJFOzs_bF4Xkfs5Fp4AaABAg,UgyJFOzs_bF4Xkfs5Fp4AaABAg,0
She says that all the time lol,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T20:13:12Z,1679598792,0,UgyJFOzs_bF4Xkfs5Fp4AaABAg.9nbPpWel0op9nbkRD1WOcC,UgyJFOzs_bF4Xkfs5Fp4AaABAg,0
"Fantastic story telling! Im just curious, do you have the mustache because of Alex?",stachowi,http://www.youtube.com/channel/UCm1iXzS2OjX3VIl_v6K7f0w,https://yt3.ggpht.com/ytc/AGIKgqMksUBg5fjlJYN1f2vJkzmsPHzSQiBjEgxifQ=s48-c-k-c0x00ffffff-no-rj,2023-03-18T13:16:43Z,1679141803,1,Ugx8r-9O9TFoxS--xZx4AaABAg,Ugx8r-9O9TFoxS--xZx4AaABAg,0
Surprisingly no. A couple of my friends are repping the stache and I hopped on the bandwagon.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T16:00:18Z,1679151618,0,Ugx8r-9O9TFoxS--xZx4AaABAg.9nP7nGyG-909nPQWUGiMGF,Ugx8r-9O9TFoxS--xZx4AaABAg,0
"Where are your social links, Im trying to connect with you!",Jacky Lau,http://www.youtube.com/channel/UCDD3iezP0YJkqSUk3hHKtSw,https://yt3.ggpht.com/ytc/AGIKgqMEjuFXCRVBU_WvWOdf7cZRhAp1IXyHDPnvaEHclg=s48-c-k-c0x00ffffff-no-rj,2023-03-18T21:39:17Z,1679171957,1,UgwTYMTiXtgbk-EwVWV4AaABAg,UgwTYMTiXtgbk-EwVWV4AaABAg,0
@misterpmacd on everything. Looking forward to connecting with you!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T23:58:08Z,1679180288,0,UgwTYMTiXtgbk-EwVWV4AaABAg.9nQ1JHUzLVP9nQHCIcYY4V,UgwTYMTiXtgbk-EwVWV4AaABAg,0
You look both 21 and 41. Congrats.,Filthy Financials,http://www.youtube.com/channel/UCCE0Z5w0jcYipFPnve0R8Rg,https://yt3.ggpht.com/ytc/AGIKgqPrhQAs2t_yxeWpSeOfuCo-A37aJACnRMfzYxu-=s48-c-k-c0x00ffffff-no-rj,2023-03-29T05:24:43Z,1680060283,0,Ugzg6dzcEzbi0kxL34l4AaABAg,Ugzg6dzcEzbi0kxL34l4AaABAg,0
I am neither lol. I’ll be 21 in May,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T11:07:09Z,1680080829,0,Ugzg6dzcEzbi0kxL34l4AaABAg.9npbWvDLmvX9nqDi5KCksC,Ugzg6dzcEzbi0kxL34l4AaABAg,0
Nice comment.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-22T20:55:51Z,1679514951,0,UgxW_-q3LShrsr1IOPh4AaABAg.9nZzLobx5-n9n_FWdhbRpB,UgxW_-q3LShrsr1IOPh4AaABAg,0
The problem is that you’re putting Hormozi on a pedestal,J. L. Fairdale,http://www.youtube.com/channel/UCaCSTN1WWq-32mKZInGWxkQ,https://yt3.ggpht.com/ytc/AGIKgqO0tGcS2PIjgVdwhffC_HcXnmigV_Pty4lz8OEb04ycKs1wriWZc4GXwRt41kfm=s48-c-k-c0x00ffffff-no-rj,2023-03-26T05:37:43Z,1679801863,0,UgyDItGpBSVziv_S2294AaABAg,UgyDItGpBSVziv_S2294AaABAg,0
It’s like he’s their breastfeeding Mom indeed when all he does is rehash content and play to YouTube algorithm,Slay Network,http://www.youtube.com/channel/UCBQTnCiwEvc76ZfHxDaRpxg,https://yt3.ggpht.com/ytc/AGIKgqPsIoaLk8MSIP-Mzf1X0RkyT9j5w56E8rZTRivOvlo=s48-c-k-c0x00ffffff-no-rj,2023-03-29T10:02:29Z,1680076949,0,UgyDItGpBSVziv_S2294AaABAg.9nhucZtpd-h9nq6JOaEUd0,UgyDItGpBSVziv_S2294AaABAg,True
@Peter MacDonald lol it’s a quote from 40 year old virgin. But in all honesty I think Hormozi knows business. He’s obviously great at it. I think the way he presents himself and his worldviews are things I’d recommend others not adopt into their own lives.,J. L. Fairdale,http://www.youtube.com/channel/UCaCSTN1WWq-32mKZInGWxkQ,https://yt3.ggpht.com/ytc/AGIKgqO0tGcS2PIjgVdwhffC_HcXnmigV_Pty4lz8OEb04ycKs1wriWZc4GXwRt41kfm=s48-c-k-c0x00ffffff-no-rj,2023-03-26T14:04:34Z,1679832274,0,UgyDItGpBSVziv_S2294AaABAg.9nhucZtpd-h9niocn82HEk,UgyDItGpBSVziv_S2294AaABAg,0
"I wouldn’t say that I am. I have many people I look up to in business, my faith, and socially. Alex is just 1 of the guys I look up to in business. I don’t think having people as examples are a bad thing.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-26T12:09:36Z,1679825376,0,UgyDItGpBSVziv_S2294AaABAg.9nhucZtpd-h9nibTkWgK-3,UgyDItGpBSVziv_S2294AaABAg,0
Good video and great mustache,adam eftekhari,http://www.youtube.com/channel/UCveHwvGjbKXUZzVllGxw6Iw,https://yt3.ggpht.com/ytc/AGIKgqNfF3yCdTW89OJKbwtfzUrXWLqZJ4r9HEqp3A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T16:45:49Z,1679759149,1,Ugx6ZhBuhpwWlglVWod4AaABAg,Ugx6ZhBuhpwWlglVWod4AaABAg,0
"Good comment and great compliment, thanks Adam!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T22:35:04Z,1679780104,0,Ugx6ZhBuhpwWlglVWod4AaABAg.9ngXI-UHqF59nh9FyGsGwY,Ugx6ZhBuhpwWlglVWod4AaABAg,0
"Wow, didn’t know discount Ted Lasso had a YouTube channel 😂",DAjugRnaut,http://www.youtube.com/channel/UCZZ3LIcKlGUsiUaUhZaO9cw,https://yt3.ggpht.com/hHCuhTQP0rkJkWcl2NBlPeb1qGcaZsk4xGkZZuIDncLosBWr3C804wNdjZ4HHUbPGeQTVoMYuQ=s48-c-k-c0x00ffffff-no-rj,2023-03-30T03:18:43Z,1680139123,0,UgwLFS2eEJ8aCXC2MgB4AaABAg,UgwLFS2eEJ8aCXC2MgB4AaABAg,0
Me neither honestly,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-30T14:08:50Z,1680178130,0,UgwLFS2eEJ8aCXC2MgB4AaABAg.9nrxtwkGWqa9nt7I_wNf2G,UgwLFS2eEJ8aCXC2MgB4AaABAg,0
"Damn bro, awesome job with this video!",Fitbrit88,http://www.youtube.com/channel/UCEEcnTFP4FeVy_y24mA-L4A,https://yt3.ggpht.com/ytc/AGIKgqNgxK-DJuv_PMPwPpCJ7rcUcRwCZI0GQ8lBWxDbwQ=s48-c-k-c0x00ffffff-no-rj,2023-03-22T22:21:12Z,1679520072,0,UgwBGQnntceZFPHlHdx4AaABAg,UgwBGQnntceZFPHlHdx4AaABAg,0
